Time,fms,HR,individual,simulation
12-47-50,0,60.680,12,walk
12-47-51,0,60.970,12,walk
12-47-52,0,61.250,12,walk
12-47-53,0,61.570,12,walk
12-47-54,0,61.830,12,walk
12-47-55,0,62.200,12,walk
12-47-56,0,62.580,12,walk
12-47-57,0,62.980,12,walk
12-47-58,0,63.370,12,walk
12-47-59,0,63.770,12,walk
12-48-00,0,64.170,12,walk
12-48-01,0,64.550,12,walk
12-48-02,0,64.900,12,walk
12-48-03,0,65.250,12,walk
12-48-04,0,65.600,12,walk
12-48-05,0,65.930,12,walk
12-48-06,0,66.270,12,walk
12-48-07,0,66.470,12,walk
12-48-08,0,66.770,12,walk
12-48-09,0,67.050,12,walk
12-48-10,0,67.280,12,walk
12-48-11,0,67.550,12,walk
12-48-12,0,67.850,12,walk
12-48-13,0,68.120,12,walk
12-48-14,0,68.400,12,walk
12-48-15,0,68.720,12,walk
12-48-16,0,69.080,12,walk
12-48-17,0,69.450,12,walk
12-48-18,0,69.820,12,walk
12-48-19,0,70.170,12,walk
