Time,fms,EDA,individual,simulation,CSS
04-11-50,2,0.327,3,roller,High
04-11-51,2,0.328,3,roller,High
04-11-52,2,0.339,3,roller,High
04-11-53,2,0.347,3,roller,High
04-11-54,2,0.362,3,roller,High
04-11-55,2,0.361,3,roller,High
04-11-56,2,0.358,3,roller,High
04-11-57,2,0.357,3,roller,High
04-11-58,2,0.354,3,roller,High
04-11-59,2,0.36,3,roller,High
04-12-00,2,0.357,3,roller,High
04-12-01,2,0.359,3,roller,High
04-12-02,2,0.359,3,roller,High
04-12-03,2,0.359,3,roller,High
04-12-04,2,0.356,3,roller,High
04-12-05,2,0.358,3,roller,High
04-12-06,2,0.358,3,roller,High
04-12-07,2,0.357,3,roller,High
04-12-08,2,0.362,3,roller,High
04-12-09,2,0.362,3,roller,High
04-12-10,2,0.364,3,roller,High
04-12-11,2,0.363,3,roller,High
04-12-12,2,0.358,3,roller,High
04-12-13,2,0.352,3,roller,High
04-12-14,2,0.349,3,roller,High
04-12-15,2,0.355,3,roller,High
04-12-16,2,0.357,3,roller,High
04-12-17,2,0.376,3,roller,High
04-12-18,2,0.384,3,roller,High
04-12-19,2,0.389,3,roller,High
