Time,fms,EDA,individual,simulation
04-51-32,1,1.792,4,walk
04-51-33,1,1.776,4,walk
04-51-34,1,1.772,4,walk
04-51-35,1,1.772,4,walk
04-51-36,1,1.812,4,walk
04-51-37,1,1.819,4,walk
04-51-38,1,1.821,4,walk
04-51-39,1,1.811,4,walk
04-51-40,1,1.786,4,walk
04-51-41,1,1.779,4,walk
04-51-42,1,1.779,4,walk
04-51-43,1,1.721,4,walk
04-51-44,1,1.728,4,walk
04-51-45,1,1.791,4,walk
04-51-46,1,1.824,4,walk
04-51-47,1,1.811,4,walk
04-51-48,1,1.803,4,walk
04-51-49,1,1.802,4,walk
04-51-50,1,1.760,4,walk
04-51-51,1,1.734,4,walk
04-51-52,1,1.745,4,walk
04-51-53,1,1.758,4,walk
04-51-54,1,1.730,4,walk
04-51-55,1,1.696,4,walk
04-51-56,1,1.718,4,walk
04-51-57,1,1.744,4,walk
04-51-58,1,1.737,4,walk
04-51-59,1,1.701,4,walk
04-52-00,1,1.723,4,walk
04-52-01,1,1.781,4,walk
