Time,fms,HR,individual,simulation
05-01-44,4,95.650,3,sea
05-01-45,4,95.750,3,sea
05-01-46,4,95.820,3,sea
05-01-47,4,95.900,3,sea
05-01-48,4,95.980,3,sea
05-01-49,4,95.950,3,sea
05-01-50,4,95.950,3,sea
05-01-51,4,95.930,3,sea
05-01-52,4,95.950,3,sea
05-01-53,4,95.930,3,sea
05-01-54,4,95.930,3,sea
05-01-55,4,95.930,3,sea
05-01-56,4,95.920,3,sea
05-01-57,4,95.880,3,sea
05-01-58,4,95.850,3,sea
05-01-59,4,95.800,3,sea
05-02-00,4,95.750,3,sea
05-02-01,4,95.700,3,sea
05-02-02,4,95.630,3,sea
05-02-03,4,95.570,3,sea
05-02-04,4,95.480,3,sea
05-02-05,4,95.400,3,sea
05-02-06,4,95.300,3,sea
05-02-07,4,95.200,3,sea
05-02-08,4,95.070,3,sea
05-02-09,4,94.930,3,sea
05-02-10,4,94.820,3,sea
05-02-11,4,94.720,3,sea
05-02-12,4,94.620,3,sea
05-02-13,4,94.530,3,sea
