Time,fms,HR,individual,simulation
12-47-18,0,60.830,12,walk
12-47-19,0,60.530,12,walk
12-47-20,0,60.470,12,walk
12-47-21,0,60.480,12,walk
12-47-22,0,60.500,12,walk
12-47-23,0,60.500,12,walk
12-47-24,0,60.500,12,walk
12-47-25,0,60.500,12,walk
12-47-26,0,60.480,12,walk
12-47-27,0,60.450,12,walk
12-47-28,0,60.450,12,walk
12-47-29,0,60.450,12,walk
12-47-30,0,60.430,12,walk
12-47-31,0,60.420,12,walk
12-47-32,0,60.420,12,walk
12-47-33,0,60.400,12,walk
12-47-34,0,60.350,12,walk
12-47-35,0,60.300,12,walk
12-47-36,0,60.250,12,walk
12-47-37,0,60.250,12,walk
12-47-38,0,60.100,12,walk
12-47-39,0,59.930,12,walk
12-47-40,0,59.750,12,walk
12-47-41,0,59.580,12,walk
12-47-42,0,59.450,12,walk
12-47-43,0,59.470,12,walk
12-47-44,0,59.470,12,walk
12-47-45,0,59.480,12,walk
12-47-46,0,59.480,12,walk
12-47-47,0,59.670,12,walk
