Time,fms,EDA,individual,simulation
11-57-21,2,3.446,13,roller
11-57-22,2,3.451,13,roller
11-57-23,2,3.456,13,roller
11-57-24,2,3.525,13,roller
11-57-25,2,3.573,13,roller
11-57-26,2,3.538,13,roller
11-57-27,2,3.526,13,roller
11-57-28,2,3.524,13,roller
11-57-29,2,3.500,13,roller
11-57-30,2,3.490,13,roller
11-57-31,2,3.482,13,roller
11-57-32,2,3.472,13,roller
11-57-33,2,3.484,13,roller
11-57-34,2,3.531,13,roller
11-57-35,2,3.676,13,roller
11-57-36,2,3.636,13,roller
11-57-37,2,3.578,13,roller
11-57-38,2,3.849,13,roller
11-57-39,2,3.882,13,roller
11-57-40,2,3.688,13,roller
11-57-41,2,3.595,13,roller
11-57-42,2,3.562,13,roller
11-57-43,2,3.537,13,roller
11-57-44,2,3.529,13,roller
11-57-45,2,3.539,13,roller
11-57-46,2,3.522,13,roller
11-57-47,2,3.513,13,roller
11-57-48,2,3.511,13,roller
11-57-49,2,3.512,13,roller
11-57-50,2,3.509,13,roller
