Time,fms,EDA,individual,simulation
04-27-37,0,3.145,14,room
04-27-38,0,3.153,14,room
04-27-39,0,3.161,14,room
04-27-40,0,3.207,14,room
04-27-41,0,3.230,14,room
04-27-42,0,3.219,14,room
04-27-43,0,3.216,14,room
04-27-44,0,3.228,14,room
04-27-45,0,3.211,14,room
04-27-46,0,3.191,14,room
04-27-47,0,3.290,14,room
04-27-48,0,4.142,14,room
04-27-49,0,4.713,14,room
04-27-50,0,4.415,14,room
04-27-51,0,4.135,14,room
04-27-52,0,3.977,14,room
04-27-53,0,3.882,14,room
04-27-54,0,3.815,14,room
04-27-55,0,3.763,14,room
04-27-56,0,3.753,14,room
04-27-57,0,3.730,14,room
04-27-58,0,3.903,14,room
04-27-59,0,4.492,14,room
04-28-00,0,5.629,14,room
04-28-01,0,5.627,14,room
04-28-02,0,5.128,14,room
04-28-03,0,4.818,14,room
04-28-04,0,4.614,14,room
04-28-05,0,4.511,14,room
04-28-06,0,4.433,14,room
