Time,fms,EDA,individual,simulation,CSS
12-16-07,0,1.999,9,walk,Low
12-16-08,0,2.0,9,walk,Low
12-16-09,0,2.022,9,walk,Low
12-16-10,0,2.097,9,walk,Low
12-16-11,0,2.167,9,walk,Low
12-16-12,0,2.144,9,walk,Low
12-16-13,0,2.098,9,walk,Low
12-16-14,0,2.155,9,walk,Low
12-16-15,0,2.216,9,walk,Low
12-16-16,0,2.187,9,walk,Low
12-16-17,0,2.132,9,walk,Low
12-16-18,0,2.066,9,walk,Low
12-16-19,0,2.025,9,walk,Low
12-16-20,0,2.016,9,walk,Low
12-16-21,0,2.001,9,walk,Low
12-16-22,0,1.987,9,walk,Low
12-16-23,0,1.97,9,walk,Low
12-16-24,0,1.96,9,walk,Low
12-16-25,0,1.976,9,walk,Low
12-16-26,0,2.03,9,walk,Low
12-16-27,0,2.035,9,walk,Low
12-16-28,0,2.045,9,walk,Low
12-16-29,0,2.043,9,walk,Low
12-16-30,0,2.047,9,walk,Low
12-16-31,0,2.052,9,walk,Low
12-16-32,0,2.053,9,walk,Low
12-16-33,0,2.05,9,walk,Low
12-16-34,0,2.044,9,walk,Low
12-16-35,0,2.051,9,walk,Low
12-16-36,0,2.041,9,walk,Low
