Time,fms,EDA,individual,simulation
05-07-23,0,4.143,14,beach
05-07-24,0,4.186,14,beach
05-07-25,0,4.308,14,beach
05-07-26,0,4.350,14,beach
05-07-27,0,4.295,14,beach
05-07-28,0,4.264,14,beach
05-07-29,0,4.265,14,beach
05-07-30,0,4.242,14,beach
05-07-31,0,4.156,14,beach
05-07-32,0,4.191,14,beach
05-07-33,0,4.203,14,beach
05-07-34,0,4.195,14,beach
05-07-35,0,4.170,14,beach
05-07-36,0,4.140,14,beach
05-07-37,0,4.109,14,beach
05-07-38,0,4.097,14,beach
05-07-39,0,4.110,14,beach
05-07-40,0,4.172,14,beach
05-07-41,0,4.745,14,beach
05-07-42,0,5.023,14,beach
05-07-43,0,4.849,14,beach
05-07-44,0,4.668,14,beach
05-07-45,0,4.762,14,beach
05-07-46,0,5.109,14,beach
05-07-47,0,5.019,14,beach
05-07-48,0,4.792,14,beach
05-07-49,0,4.662,14,beach
05-07-50,0,4.573,14,beach
05-07-51,0,4.610,14,beach
05-07-52,0,4.664,14,beach
