Time,fms,HR,individual,simulation,CSS
04-51-00,0,77.3,4,walk,Low
04-51-01,0,77.53,4,walk,Low
04-51-02,0,77.92,4,walk,Low
04-51-03,0,78.32,4,walk,Low
04-51-04,0,78.7,4,walk,Low
04-51-05,0,79.12,4,walk,Low
04-51-06,0,79.58,4,walk,Low
04-51-07,0,80.05,4,walk,Low
04-51-08,0,80.5,4,walk,Low
04-51-09,0,80.75,4,walk,Low
04-51-10,0,81.08,4,walk,Low
04-51-11,0,81.4,4,walk,Low
04-51-12,0,81.73,4,walk,Low
04-51-13,0,82.05,4,walk,Low
04-51-14,0,82.33,4,walk,Low
04-51-15,0,82.57,4,walk,Low
04-51-16,0,82.87,4,walk,Low
04-51-17,0,83.18,4,walk,Low
04-51-18,0,83.48,4,walk,Low
04-51-19,0,83.77,4,walk,Low
04-51-20,0,84.05,4,walk,Low
04-51-21,0,84.37,4,walk,Low
04-51-22,0,84.68,4,walk,Low
04-51-23,0,85.05,4,walk,Low
04-51-24,0,85.4,4,walk,Low
04-51-25,0,85.75,4,walk,Low
04-51-26,0,86.12,4,walk,Low
04-51-27,0,86.5,4,walk,Low
04-51-28,0,86.88,4,walk,Low
04-51-29,0,87.23,4,walk,Low
