Time,fms,HR,individual,simulation,CSS
04-54-44,0,66.33,4,walk,Low
04-54-45,0,66.78,4,walk,Low
04-54-46,0,67.23,4,walk,Low
04-54-47,0,67.65,4,walk,Low
04-54-48,0,68.0,4,walk,Low
04-54-49,0,68.35,4,walk,Low
04-54-50,0,68.72,4,walk,Low
04-54-51,0,69.12,4,walk,Low
04-54-52,0,69.6,4,walk,Low
04-54-53,0,69.97,4,walk,Low
04-54-54,0,70.33,4,walk,Low
04-54-55,0,70.7,4,walk,Low
04-54-56,0,71.1,4,walk,Low
04-54-57,0,71.5,4,walk,Low
04-54-58,0,72.1,4,walk,Low
04-54-59,0,72.38,4,walk,Low
04-55-00,0,72.72,4,walk,Low
04-55-01,0,73.27,4,walk,Low
04-55-02,0,73.68,4,walk,Low
04-55-03,0,74.05,4,walk,Low
04-55-04,0,74.35,4,walk,Low
04-55-05,0,74.43,4,walk,Low
04-55-06,0,74.55,4,walk,Low
04-55-07,0,74.68,4,walk,Low
04-55-08,0,74.87,4,walk,Low
04-55-09,0,75.07,4,walk,Low
04-55-10,0,75.3,4,walk,Low
04-55-11,0,75.53,4,walk,Low
04-55-12,0,75.75,4,walk,Low
04-55-13,0,75.95,4,walk,Low
