Time,fms,EDA,individual,simulation,CSS
03-49-06,0,3.811,2,beach,Low
03-49-07,0,3.735,2,beach,Low
03-49-08,0,3.716,2,beach,Low
03-49-09,0,3.711,2,beach,Low
03-49-10,0,3.698,2,beach,Low
03-49-11,0,3.631,2,beach,Low
03-49-12,0,3.577,2,beach,Low
03-49-13,0,3.572,2,beach,Low
03-49-14,0,3.561,2,beach,Low
03-49-15,0,3.521,2,beach,Low
03-49-16,0,3.533,2,beach,Low
03-49-17,0,3.528,2,beach,Low
03-49-18,0,3.402,2,beach,Low
03-49-19,0,3.388,2,beach,Low
03-49-20,0,3.358,2,beach,Low
03-49-21,0,3.352,2,beach,Low
03-49-22,0,3.415,2,beach,Low
03-49-23,0,3.403,2,beach,Low
03-49-24,0,3.3,2,beach,Low
03-49-25,0,3.292,2,beach,Low
03-49-26,0,3.318,2,beach,Low
03-49-27,0,3.393,2,beach,Low
03-49-28,0,3.316,2,beach,Low
03-49-29,0,3.256,2,beach,Low
03-49-30,0,3.251,2,beach,Low
03-49-31,0,3.307,2,beach,Low
03-49-32,0,3.314,2,beach,Low
03-49-33,0,3.334,2,beach,Low
03-49-34,0,3.822,2,beach,Low
03-49-35,0,4.107,2,beach,Low
