Time,fms,EDA,individual,simulation,CSS
03-53-54,0,4.586,2,beach,Low
03-53-55,0,4.551,2,beach,Low
03-53-56,0,4.521,2,beach,Low
03-53-57,0,4.486,2,beach,Low
03-53-58,0,4.456,2,beach,Low
03-53-59,0,4.442,2,beach,Low
03-54-00,0,4.424,2,beach,Low
03-54-01,0,4.403,2,beach,Low
03-54-02,0,4.389,2,beach,Low
03-54-03,0,4.361,2,beach,Low
03-54-04,0,4.354,2,beach,Low
03-54-05,0,4.341,2,beach,Low
03-54-06,0,4.343,2,beach,Low
03-54-07,0,4.666,2,beach,Low
03-54-08,0,5.032,2,beach,Low
03-54-09,0,5.081,2,beach,Low
03-54-10,0,4.93,2,beach,Low
03-54-11,0,4.782,2,beach,Low
03-54-12,0,4.675,2,beach,Low
03-54-13,0,4.613,2,beach,Low
03-54-14,0,4.557,2,beach,Low
03-54-15,0,4.521,2,beach,Low
03-54-16,0,4.504,2,beach,Low
03-54-17,0,4.479,2,beach,Low
03-54-18,0,4.455,2,beach,Low
03-54-19,0,4.433,2,beach,Low
03-54-20,0,4.39,2,beach,Low
03-54-21,0,4.472,2,beach,Low
03-54-22,0,4.846,2,beach,Low
03-54-23,0,5.179,2,beach,Low
