Time,fms,EDA,individual,simulation
04-54-05,0,2.963,14,walk
04-54-06,0,2.936,14,walk
04-54-07,0,2.918,14,walk
04-54-08,0,2.885,14,walk
04-54-09,0,2.898,14,walk
04-54-10,0,2.943,14,walk
04-54-11,0,2.930,14,walk
04-54-12,0,2.894,14,walk
04-54-13,0,2.860,14,walk
04-54-14,0,2.829,14,walk
04-54-15,0,2.825,14,walk
04-54-16,0,2.901,14,walk
04-54-17,0,3.398,14,walk
04-54-18,0,3.603,14,walk
04-54-19,0,3.405,14,walk
04-54-20,0,3.238,14,walk
04-54-21,0,3.169,14,walk
04-54-22,0,3.076,14,walk
04-54-23,0,3.032,14,walk
04-54-24,0,3.016,14,walk
04-54-25,0,2.981,14,walk
04-54-26,0,2.997,14,walk
04-54-27,0,3.601,14,walk
04-54-28,0,4.069,14,walk
04-54-29,0,3.808,14,walk
04-54-30,0,3.516,14,walk
04-54-31,0,3.408,14,walk
04-54-32,0,3.355,14,walk
04-54-33,0,3.303,14,walk
04-54-34,0,3.260,14,walk
