Time,fms,EDA,individual,simulation
04-51-25,0,1.952,14,walk
04-51-26,0,1.946,14,walk
04-51-27,0,1.939,14,walk
04-51-28,0,1.943,14,walk
04-51-29,0,1.977,14,walk
04-51-30,0,2.091,14,walk
04-51-31,0,2.122,14,walk
04-51-32,0,2.082,14,walk
04-51-33,0,2.040,14,walk
04-51-34,0,2.017,14,walk
04-51-35,0,2.012,14,walk
04-51-36,0,2.061,14,walk
04-51-37,0,2.083,14,walk
04-51-38,0,2.051,14,walk
04-51-39,0,2.025,14,walk
04-51-40,0,2.009,14,walk
04-51-41,0,1.994,14,walk
04-51-42,0,1.986,14,walk
04-51-43,0,1.975,14,walk
04-51-44,0,1.971,14,walk
04-51-45,0,1.991,14,walk
04-51-46,0,2.015,14,walk
04-51-47,0,1.983,14,walk
04-51-48,0,2.085,14,walk
04-51-49,0,2.342,14,walk
04-51-50,0,2.304,14,walk
04-51-51,0,2.215,14,walk
04-51-52,0,2.164,14,walk
04-51-53,0,2.131,14,walk
04-51-54,0,2.112,14,walk
