Time,fms,EDA,individual,simulation
04-52-04,1,1.773,4,walk
04-52-05,1,1.778,4,walk
04-52-06,1,1.845,4,walk
04-52-07,1,1.885,4,walk
04-52-08,1,1.839,4,walk
04-52-09,1,1.808,4,walk
04-52-10,1,1.840,4,walk
04-52-11,1,1.764,4,walk
04-52-12,1,1.838,4,walk
04-52-13,1,2.073,4,walk
04-52-14,1,2.182,4,walk
04-52-15,1,2.139,4,walk
04-52-16,1,2.070,4,walk
04-52-17,1,2.034,4,walk
04-52-18,1,1.905,4,walk
04-52-19,1,1.939,4,walk
04-52-20,1,1.982,4,walk
04-52-21,1,1.904,4,walk
04-52-22,1,1.955,4,walk
04-52-23,1,2.238,4,walk
04-52-24,1,2.480,4,walk
04-52-25,1,2.541,4,walk
04-52-26,1,2.533,4,walk
04-52-27,1,2.349,4,walk
04-52-28,1,2.244,4,walk
04-52-29,1,2.284,4,walk
04-52-30,1,2.308,4,walk
04-52-31,1,2.316,4,walk
04-52-32,1,2.275,4,walk
04-52-33,1,2.230,4,walk
