Time,fms,HR,individual,simulation
12-24-11,0,86.570,1,beach
12-24-12,0,86.630,1,beach
12-24-13,0,86.730,1,beach
12-24-14,0,86.870,1,beach
12-24-15,0,87.120,1,beach
12-24-16,0,87.370,1,beach
12-24-17,0,87.550,1,beach
12-24-18,0,87.730,1,beach
12-24-19,0,87.930,1,beach
12-24-20,0,88.150,1,beach
12-24-21,0,88.370,1,beach
12-24-22,0,88.570,1,beach
12-24-23,0,88.750,1,beach
12-24-24,0,88.930,1,beach
12-24-25,0,89.230,1,beach
12-24-26,0,89.570,1,beach
12-24-27,0,89.870,1,beach
12-24-28,0,90.150,1,beach
12-24-29,0,90.420,1,beach
12-24-30,0,90.580,1,beach
12-24-31,0,90.680,1,beach
12-24-32,0,90.580,1,beach
12-24-33,0,90.280,1,beach
12-24-34,0,90.020,1,beach
12-24-35,0,89.820,1,beach
12-24-36,0,89.620,1,beach
12-24-37,0,89.450,1,beach
12-24-38,0,89.320,1,beach
12-24-39,0,88.920,1,beach
12-24-40,0,88.430,1,beach
