Time,fms,HR,individual,simulation
11-57-58,0,85.130,7,beach
11-57-59,0,85.100,7,beach
11-58-00,0,85.030,7,beach
11-58-01,0,84.920,7,beach
11-58-02,0,84.770,7,beach
11-58-03,0,84.580,7,beach
11-58-04,0,84.380,7,beach
11-58-05,0,84.200,7,beach
11-58-06,0,83.970,7,beach
11-58-07,0,83.770,7,beach
11-58-08,0,83.620,7,beach
11-58-09,0,83.500,7,beach
11-58-10,0,83.400,7,beach
11-58-11,0,83.320,7,beach
11-58-12,0,83.250,7,beach
11-58-13,0,83.130,7,beach
11-58-14,0,83.030,7,beach
11-58-15,0,82.970,7,beach
11-58-16,0,82.930,7,beach
11-58-17,0,82.900,7,beach
11-58-18,0,83.030,7,beach
11-58-19,0,83.170,7,beach
11-58-20,0,83.300,7,beach
11-58-21,0,83.430,7,beach
11-58-22,0,83.570,7,beach
11-58-23,0,83.680,7,beach
11-58-24,0,83.780,7,beach
11-58-25,0,83.870,7,beach
11-58-26,0,83.930,7,beach
11-58-27,0,84.000,7,beach
