Time,fms,HR,individual,simulation
04-08-59,0,68.370,14,sea
04-09-00,0,68.480,14,sea
04-09-01,0,68.550,14,sea
04-09-02,0,68.670,14,sea
04-09-03,0,68.830,14,sea
04-09-04,0,69.080,14,sea
04-09-05,0,69.270,14,sea
04-09-06,0,69.370,14,sea
04-09-07,0,69.630,14,sea
04-09-08,0,69.830,14,sea
04-09-09,0,70.200,14,sea
04-09-10,0,70.580,14,sea
04-09-11,0,70.930,14,sea
04-09-12,0,71.300,14,sea
04-09-13,0,71.680,14,sea
04-09-14,0,72.050,14,sea
04-09-15,0,72.200,14,sea
04-09-16,0,72.330,14,sea
04-09-17,0,72.500,14,sea
04-09-18,0,72.700,14,sea
04-09-19,0,72.850,14,sea
04-09-20,0,72.970,14,sea
04-09-21,0,73.150,14,sea
04-09-22,0,73.150,14,sea
04-09-23,0,73.120,14,sea
04-09-24,0,73.020,14,sea
04-09-25,0,72.780,14,sea
04-09-26,0,72.530,14,sea
04-09-27,0,72.400,14,sea
04-09-28,0,72.280,14,sea
