Time,fms,EDA,individual,simulation
04-43-17,1,0.413,3,walk
04-43-18,1,0.412,3,walk
04-43-19,1,0.407,3,walk
04-43-20,1,0.408,3,walk
04-43-21,1,0.409,3,walk
04-43-22,1,0.407,3,walk
04-43-23,1,0.410,3,walk
04-43-24,1,0.411,3,walk
04-43-25,1,0.409,3,walk
04-43-26,1,0.401,3,walk
04-43-27,1,0.401,3,walk
04-43-28,1,0.399,3,walk
04-43-29,1,0.407,3,walk
04-43-30,1,0.408,3,walk
04-43-31,1,0.403,3,walk
04-43-32,1,0.402,3,walk
04-43-33,1,0.402,3,walk
04-43-34,1,0.397,3,walk
04-43-35,1,0.394,3,walk
04-43-36,1,0.397,3,walk
04-43-37,1,0.394,3,walk
04-43-38,1,0.391,3,walk
04-43-39,1,0.394,3,walk
04-43-40,1,0.394,3,walk
04-43-41,1,0.395,3,walk
04-43-42,1,0.397,3,walk
04-43-43,1,0.417,3,walk
04-43-44,1,0.425,3,walk
04-43-45,1,0.452,3,walk
04-43-46,1,0.454,3,walk
