Time,fms,EDA,individual,simulation
04-09-20,1,6.366,8,beach
04-09-21,1,6.091,8,beach
04-09-22,1,5.968,8,beach
04-09-23,1,5.920,8,beach
04-09-24,1,6.184,8,beach
04-09-25,1,6.441,8,beach
04-09-26,1,6.304,8,beach
04-09-27,1,6.184,8,beach
04-09-28,1,6.057,8,beach
04-09-29,1,5.984,8,beach
04-09-30,1,5.947,8,beach
04-09-31,1,5.990,8,beach
04-09-32,1,6.034,8,beach
04-09-33,1,5.969,8,beach
04-09-34,1,5.912,8,beach
04-09-35,1,6.068,8,beach
04-09-36,1,6.556,8,beach
04-09-37,1,6.874,8,beach
04-09-38,1,6.859,8,beach
04-09-39,1,7.046,8,beach
04-09-40,1,6.935,8,beach
04-09-41,1,6.590,8,beach
04-09-42,1,6.461,8,beach
04-09-43,1,6.509,8,beach
04-09-44,1,6.807,8,beach
04-09-45,1,6.866,8,beach
04-09-46,1,7.261,8,beach
04-09-47,1,7.770,8,beach
04-09-48,1,7.648,8,beach
04-09-49,1,7.197,8,beach
