Time,fms,EDA,individual,simulation
04-10-24,1,6.456,8,beach
04-10-25,1,6.473,8,beach
04-10-26,1,6.874,8,beach
04-10-27,1,6.837,8,beach
04-10-28,1,6.596,8,beach
04-10-29,1,6.558,8,beach
04-10-30,1,6.443,8,beach
04-10-31,1,6.350,8,beach
04-10-32,1,6.272,8,beach
04-10-33,1,6.191,8,beach
04-10-34,1,6.156,8,beach
04-10-35,1,6.400,8,beach
04-10-36,1,6.508,8,beach
04-10-37,1,6.347,8,beach
04-10-38,1,6.179,8,beach
04-10-39,1,6.105,8,beach
04-10-40,1,6.063,8,beach
04-10-41,1,5.984,8,beach
04-10-42,1,6.008,8,beach
04-10-43,1,6.119,8,beach
04-10-44,1,6.084,8,beach
04-10-45,1,6.020,8,beach
04-10-46,1,5.965,8,beach
04-10-47,1,5.916,8,beach
04-10-48,1,5.876,8,beach
04-10-49,1,5.792,8,beach
04-10-50,1,5.658,8,beach
04-10-51,1,6.047,8,beach
04-10-52,1,6.294,8,beach
04-10-53,1,6.237,8,beach
