Time,fms,EDA,individual,simulation
04-25-34,3,0.939,4,roller
04-25-35,3,0.933,4,roller
04-25-36,3,0.930,4,roller
04-25-37,3,0.936,4,roller
04-25-38,3,0.937,4,roller
04-25-39,3,0.927,4,roller
04-25-40,3,0.920,4,roller
04-25-41,3,0.933,4,roller
04-25-42,3,0.963,4,roller
04-25-43,3,0.974,4,roller
04-25-44,3,0.964,4,roller
04-25-45,3,0.954,4,roller
04-25-46,3,0.945,4,roller
04-25-47,3,0.941,4,roller
04-25-48,3,0.947,4,roller
04-25-49,3,0.978,4,roller
04-25-50,3,0.989,4,roller
04-25-51,3,1.005,4,roller
04-25-52,3,1.014,4,roller
04-25-53,3,1.003,4,roller
04-25-54,3,0.985,4,roller
04-25-55,3,0.980,4,roller
04-25-56,3,0.974,4,roller
04-25-57,3,0.984,4,roller
04-25-58,3,0.989,4,roller
04-25-59,3,0.985,4,roller
04-26-00,3,0.979,4,roller
04-26-01,3,0.967,4,roller
04-26-02,3,0.970,4,roller
04-26-03,3,0.965,4,roller
