Time,fms,HR,individual,simulation
12-19-43,2,84.050,13,sea
12-19-44,2,83.950,13,sea
12-19-45,2,83.850,13,sea
12-19-46,2,83.750,13,sea
12-19-47,2,83.630,13,sea
12-19-48,2,83.520,13,sea
12-19-49,2,83.420,13,sea
12-19-50,2,83.320,13,sea
12-19-51,2,83.200,13,sea
12-19-52,2,83.080,13,sea
12-19-53,2,82.980,13,sea
12-19-54,2,82.770,13,sea
12-19-55,2,82.570,13,sea
12-19-56,2,82.370,13,sea
12-19-57,2,82.170,13,sea
12-19-58,2,81.970,13,sea
12-19-59,2,81.770,13,sea
12-20-00,2,81.720,13,sea
12-20-01,2,81.650,13,sea
12-20-02,2,81.620,13,sea
12-20-03,2,81.580,13,sea
12-20-04,2,81.580,13,sea
12-20-05,2,81.570,13,sea
12-20-06,2,81.580,13,sea
12-20-07,2,81.620,13,sea
12-20-08,2,81.670,13,sea
12-20-09,2,81.720,13,sea
12-20-10,2,81.750,13,sea
12-20-11,2,81.770,13,sea
12-20-12,2,81.780,13,sea
