Time,fms,EDA,individual,simulation
04-52-55,2,5.195,8,roller
04-52-56,2,5.092,8,roller
04-52-57,2,5.021,8,roller
04-52-58,2,4.956,8,roller
04-52-59,2,5.025,8,roller
04-53-00,2,5.278,8,roller
04-53-01,2,5.264,8,roller
04-53-02,2,5.106,8,roller
04-53-03,2,5.054,8,roller
04-53-04,2,5.043,8,roller
04-53-05,2,5.156,8,roller
04-53-06,2,5.220,8,roller
04-53-07,2,5.188,8,roller
04-53-08,2,5.458,8,roller
04-53-09,2,5.486,8,roller
04-53-10,2,5.300,8,roller
04-53-11,2,5.245,8,roller
04-53-12,2,5.189,8,roller
04-53-13,2,5.135,8,roller
04-53-14,2,5.115,8,roller
04-53-15,2,5.235,8,roller
04-53-16,2,5.240,8,roller
04-53-17,2,5.140,8,roller
04-53-18,2,5.053,8,roller
04-53-19,2,5.107,8,roller
04-53-20,2,5.571,8,roller
04-53-21,2,5.639,8,roller
04-53-22,2,5.434,8,roller
04-53-23,2,5.319,8,roller
04-53-24,2,5.291,8,roller
