Time,fms,HR,individual,simulation
08-14-42,0,73.000,11,room
08-14-43,0,73.000,11,room
08-14-44,0,73.030,11,room
08-14-45,0,73.100,11,room
08-14-46,0,73.170,11,room
08-14-47,0,73.230,11,room
08-14-48,0,73.320,11,room
08-14-49,0,73.370,11,room
08-14-50,0,73.450,11,room
08-14-51,0,73.520,11,room
08-14-52,0,73.530,11,room
08-14-53,0,73.570,11,room
08-14-54,0,73.570,11,room
08-14-55,0,73.570,11,room
08-14-56,0,73.550,11,room
08-14-57,0,73.530,11,room
08-14-58,0,73.530,11,room
08-14-59,0,73.550,11,room
08-15-00,0,73.580,11,room
08-15-01,0,73.600,11,room
08-15-02,0,73.630,11,room
08-15-03,0,73.650,11,room
08-15-04,0,73.650,11,room
08-15-05,0,73.650,11,room
08-15-06,0,73.580,11,room
08-15-07,0,73.500,11,room
08-15-08,0,73.430,11,room
08-15-09,0,73.370,11,room
08-15-10,0,73.330,11,room
08-15-11,0,73.300,11,room
