Time,fms,EDA,individual,simulation
11-49-52,0,4.807,9,beach
11-49-53,0,4.757,9,beach
11-49-54,0,4.741,9,beach
11-49-55,0,4.736,9,beach
11-49-56,0,4.696,9,beach
11-49-57,0,4.777,9,beach
11-49-58,0,4.853,9,beach
11-49-59,0,5.273,9,beach
11-50-00,0,5.345,9,beach
11-50-01,0,5.133,9,beach
11-50-02,0,4.938,9,beach
11-50-03,0,4.849,9,beach
11-50-04,0,4.798,9,beach
11-50-05,0,4.648,9,beach
11-50-06,0,4.637,9,beach
11-50-07,0,4.616,9,beach
11-50-08,0,4.591,9,beach
11-50-09,0,4.512,9,beach
11-50-10,0,4.485,9,beach
11-50-11,0,4.490,9,beach
11-50-12,0,4.408,9,beach
11-50-13,0,4.417,9,beach
11-50-14,0,4.367,9,beach
11-50-15,0,4.360,9,beach
11-50-16,0,4.394,9,beach
11-50-17,0,4.352,9,beach
11-50-18,0,4.359,9,beach
11-50-19,0,4.237,9,beach
11-50-20,0,4.234,9,beach
11-50-21,0,4.308,9,beach
