Time,fms,HR,individual,simulation,CSS
11-43-28,1,96.63,13,beach,Mid
11-43-29,1,96.68,13,beach,Mid
11-43-30,1,96.75,13,beach,Mid
11-43-31,1,96.85,13,beach,Mid
11-43-32,1,96.97,13,beach,Mid
11-43-33,1,97.08,13,beach,Mid
11-43-34,1,97.18,13,beach,Mid
11-43-35,1,97.25,13,beach,Mid
11-43-36,1,97.32,13,beach,Mid
11-43-37,1,97.33,13,beach,Mid
11-43-38,1,97.3,13,beach,Mid
11-43-39,1,97.23,13,beach,Mid
11-43-40,1,97.17,13,beach,Mid
11-43-41,1,97.13,13,beach,Mid
11-43-42,1,97.13,13,beach,Mid
11-43-43,1,97.18,13,beach,Mid
11-43-44,1,97.27,13,beach,Mid
11-43-45,1,97.4,13,beach,Mid
11-43-46,1,97.5,13,beach,Mid
11-43-47,1,97.62,13,beach,Mid
11-43-48,1,97.72,13,beach,Mid
11-43-49,1,97.78,13,beach,Mid
11-43-50,1,97.83,13,beach,Mid
11-43-51,1,97.88,13,beach,Mid
11-43-52,1,97.93,13,beach,Mid
11-43-53,1,98.02,13,beach,Mid
11-43-54,1,98.1,13,beach,Mid
11-43-55,1,98.15,13,beach,Mid
11-43-56,1,98.2,13,beach,Mid
11-43-57,1,98.23,13,beach,Mid
