Time,fms,HR,individual,simulation,CSS
11-38-40,1,152.68,13,beach,Mid
11-38-41,1,154.5,13,beach,Mid
11-38-42,1,156.35,13,beach,Mid
11-38-43,1,158.22,13,beach,Mid
11-38-44,1,160.03,13,beach,Mid
11-38-45,1,161.82,13,beach,Mid
11-38-46,1,163.57,13,beach,Mid
11-38-47,1,165.32,13,beach,Mid
11-38-48,1,167.07,13,beach,Mid
11-38-49,1,168.75,13,beach,Mid
11-38-50,1,170.12,13,beach,Mid
11-38-51,1,171.47,13,beach,Mid
11-38-52,1,172.85,13,beach,Mid
11-38-53,1,174.18,13,beach,Mid
11-38-54,1,175.45,13,beach,Mid
11-38-55,1,176.72,13,beach,Mid
11-38-56,1,177.93,13,beach,Mid
11-38-57,1,178.95,13,beach,Mid
11-38-58,1,179.93,13,beach,Mid
11-38-59,1,180.92,13,beach,Mid
11-39-00,1,181.88,13,beach,Mid
11-39-01,1,182.78,13,beach,Mid
11-39-02,1,183.67,13,beach,Mid
11-39-03,1,184.42,13,beach,Mid
11-39-04,1,185.12,13,beach,Mid
11-39-05,1,185.92,13,beach,Mid
11-39-06,1,186.7,13,beach,Mid
11-39-07,1,187.45,13,beach,Mid
11-39-08,1,187.8,13,beach,Mid
11-39-09,1,188.18,13,beach,Mid
