Time,fms,HR,individual,simulation,CSS
11-41-20,1,101.65,13,beach,Mid
11-41-21,1,101.62,13,beach,Mid
11-41-22,1,101.58,13,beach,Mid
11-41-23,1,101.57,13,beach,Mid
11-41-24,1,101.55,13,beach,Mid
11-41-25,1,101.57,13,beach,Mid
11-41-26,1,101.6,13,beach,Mid
11-41-27,1,101.67,13,beach,Mid
11-41-28,1,101.78,13,beach,Mid
11-41-29,1,101.9,13,beach,Mid
11-41-30,1,102.05,13,beach,Mid
11-41-31,1,102.2,13,beach,Mid
11-41-32,1,102.37,13,beach,Mid
11-41-33,1,102.48,13,beach,Mid
11-41-34,1,102.58,13,beach,Mid
11-41-35,1,102.67,13,beach,Mid
11-41-36,1,102.77,13,beach,Mid
11-41-37,1,102.88,13,beach,Mid
11-41-38,1,103.07,13,beach,Mid
11-41-39,1,103.27,13,beach,Mid
11-41-40,1,103.47,13,beach,Mid
11-41-41,1,103.68,13,beach,Mid
11-41-42,1,103.87,13,beach,Mid
11-41-43,1,103.88,13,beach,Mid
11-41-44,1,103.88,13,beach,Mid
11-41-45,1,103.87,13,beach,Mid
11-41-46,1,103.78,13,beach,Mid
11-41-47,1,103.75,13,beach,Mid
11-41-48,1,103.63,13,beach,Mid
11-41-49,1,103.5,13,beach,Mid
