Time,fms,HR,individual,simulation
04-15-34,7,96.280,3,roller
04-15-35,7,96.270,3,roller
04-15-36,7,96.250,3,roller
04-15-37,7,96.230,3,roller
04-15-38,7,96.230,3,roller
04-15-39,7,96.230,3,roller
04-15-40,7,96.270,3,roller
04-15-41,7,96.300,3,roller
04-15-42,7,96.350,3,roller
04-15-43,7,96.450,3,roller
04-15-44,7,96.550,3,roller
04-15-45,7,96.670,3,roller
04-15-46,7,96.770,3,roller
04-15-47,7,96.850,3,roller
04-15-48,7,96.920,3,roller
04-15-49,7,96.980,3,roller
04-15-50,7,97.050,3,roller
04-15-51,7,97.100,3,roller
04-15-52,7,97.130,3,roller
04-15-53,7,97.150,3,roller
04-15-54,7,97.170,3,roller
04-15-55,7,97.170,3,roller
04-15-56,7,97.150,3,roller
04-15-57,7,97.130,3,roller
04-15-58,7,97.130,3,roller
04-15-59,7,97.130,3,roller
04-16-00,7,97.130,3,roller
04-16-01,7,97.130,3,roller
04-16-02,7,97.130,3,roller
04-16-03,7,97.120,3,roller
