Time,fms,EDA,individual,simulation
12-31-46,3,1.924,9,sea
12-31-47,3,1.922,9,sea
12-31-48,3,1.923,9,sea
12-31-49,3,1.920,9,sea
12-31-50,3,1.921,9,sea
12-31-51,3,1.921,9,sea
12-31-52,3,1.921,9,sea
12-31-53,3,1.920,9,sea
12-31-54,3,1.920,9,sea
12-31-55,3,1.917,9,sea
12-31-56,3,1.918,9,sea
12-31-57,3,1.917,9,sea
12-31-58,3,1.915,9,sea
12-31-59,3,1.916,9,sea
12-32-00,3,1.916,9,sea
12-32-01,3,1.913,9,sea
12-32-02,3,1.914,9,sea
12-32-03,3,1.912,9,sea
12-32-04,3,1.911,9,sea
12-32-05,3,1.912,9,sea
12-32-06,3,1.909,9,sea
12-32-07,3,1.907,9,sea
12-32-08,3,1.907,9,sea
12-32-09,3,1.905,9,sea
12-32-10,3,1.906,9,sea
12-32-11,3,1.906,9,sea
12-32-12,3,1.904,9,sea
12-32-13,3,1.901,9,sea
12-32-14,3,1.901,9,sea
12-32-15,3,1.900,9,sea
