Time,fms,HR,individual,simulation
04-27-10,2,73.600,4,roller
04-27-11,2,73.570,4,roller
04-27-12,2,73.530,4,roller
04-27-13,2,73.500,4,roller
04-27-14,2,73.420,4,roller
04-27-15,2,73.330,4,roller
04-27-16,2,73.270,4,roller
04-27-17,2,73.150,4,roller
04-27-18,2,73.020,4,roller
04-27-19,2,72.870,4,roller
04-27-20,2,72.700,4,roller
04-27-21,2,72.530,4,roller
04-27-22,2,72.350,4,roller
04-27-23,2,72.120,4,roller
04-27-24,2,71.830,4,roller
04-27-25,2,71.970,4,roller
04-27-26,2,72.050,4,roller
04-27-27,2,72.100,4,roller
04-27-28,2,72.120,4,roller
04-27-29,2,72.100,4,roller
04-27-30,2,72.100,4,roller
04-27-31,2,72.100,4,roller
04-27-32,2,72.100,4,roller
04-27-33,2,72.100,4,roller
04-27-34,2,72.080,4,roller
04-27-35,2,72.050,4,roller
04-27-36,2,72.020,4,roller
04-27-37,2,71.980,4,roller
04-27-38,2,71.920,4,roller
04-27-39,2,71.850,4,roller
