Time,fms,HR,individual,simulation
04-24-34,1,101.480,8,room
04-24-35,1,101.170,8,room
04-24-36,1,100.850,8,room
04-24-37,1,100.520,8,room
04-24-38,1,100.180,8,room
04-24-39,1,99.870,8,room
04-24-40,1,99.550,8,room
04-24-41,1,99.270,8,room
04-24-42,1,99.000,8,room
04-24-43,1,98.750,8,room
04-24-44,1,98.330,8,room
04-24-45,1,97.930,8,room
04-24-46,1,97.530,8,room
04-24-47,1,97.150,8,room
04-24-48,1,96.720,8,room
04-24-49,1,96.320,8,room
04-24-50,1,95.880,8,room
04-24-51,1,95.400,8,room
04-24-52,1,94.970,8,room
04-24-53,1,94.550,8,room
04-24-54,1,94.130,8,room
04-24-55,1,93.750,8,room
04-24-56,1,93.280,8,room
04-24-57,1,92.970,8,room
04-24-58,1,92.350,8,room
04-24-59,1,91.750,8,room
04-25-00,1,91.450,8,room
04-25-01,1,91.050,8,room
04-25-02,1,90.650,8,room
04-25-03,1,90.280,8,room
