Time,fms,EDA,individual,simulation
07-14-20,0,0.347,11,sea
07-14-21,0,0.348,11,sea
07-14-22,0,0.346,11,sea
07-14-23,0,0.345,11,sea
07-14-24,0,0.348,11,sea
07-14-25,0,0.345,11,sea
07-14-26,0,0.344,11,sea
07-14-27,0,0.349,11,sea
07-14-28,0,0.346,11,sea
07-14-29,0,0.347,11,sea
07-14-30,0,0.349,11,sea
07-14-31,0,0.347,11,sea
07-14-32,0,0.344,11,sea
07-14-33,0,0.349,11,sea
07-14-34,0,0.344,11,sea
07-14-35,0,0.348,11,sea
07-14-36,0,0.347,11,sea
07-14-37,0,0.347,11,sea
07-14-38,0,0.352,11,sea
07-14-39,0,0.349,11,sea
07-14-40,0,0.348,11,sea
07-14-41,0,0.351,11,sea
07-14-42,0,0.350,11,sea
07-14-43,0,0.355,11,sea
07-14-44,0,0.352,11,sea
07-14-45,0,0.350,11,sea
07-14-46,0,0.348,11,sea
07-14-47,0,0.352,11,sea
07-14-48,0,0.348,11,sea
07-14-49,0,0.353,11,sea
