Time,fms,EDA,individual,simulation,CSS
12-34-51,1,1.894,13,walk,Mid
12-34-52,1,1.878,13,walk,Mid
12-34-53,1,1.868,13,walk,Mid
12-34-54,1,1.87,13,walk,Mid
12-34-55,1,1.89,13,walk,Mid
12-34-56,1,1.905,13,walk,Mid
12-34-57,1,1.903,13,walk,Mid
12-34-58,1,1.896,13,walk,Mid
12-34-59,1,1.971,13,walk,Mid
12-35-00,1,2.033,13,walk,Mid
12-35-01,1,1.988,13,walk,Mid
12-35-02,1,1.926,13,walk,Mid
12-35-03,1,1.897,13,walk,Mid
12-35-04,1,1.908,13,walk,Mid
12-35-05,1,1.92,13,walk,Mid
12-35-06,1,1.924,13,walk,Mid
12-35-07,1,1.902,13,walk,Mid
12-35-08,1,1.894,13,walk,Mid
12-35-09,1,1.94,13,walk,Mid
12-35-10,1,2.017,13,walk,Mid
12-35-11,1,1.985,13,walk,Mid
12-35-12,1,1.939,13,walk,Mid
12-35-13,1,1.922,13,walk,Mid
12-35-14,1,1.903,13,walk,Mid
12-35-15,1,1.903,13,walk,Mid
12-35-16,1,1.911,13,walk,Mid
12-35-17,1,1.906,13,walk,Mid
12-35-18,1,1.909,13,walk,Mid
12-35-19,1,1.913,13,walk,Mid
12-35-20,1,1.898,13,walk,Mid
