Time,fms,HR,individual,simulation,CSS
11-57-26,0,84.2,7,beach,Low
11-57-27,0,84.2,7,beach,Low
11-57-28,0,84.18,7,beach,Low
11-57-29,0,84.17,7,beach,Low
11-57-30,0,84.15,7,beach,Low
11-57-31,0,84.13,7,beach,Low
11-57-32,0,84.1,7,beach,Low
11-57-33,0,84.08,7,beach,Low
11-57-34,0,84.05,7,beach,Low
11-57-35,0,84.03,7,beach,Low
11-57-36,0,84.02,7,beach,Low
11-57-37,0,84.0,7,beach,Low
11-57-38,0,83.97,7,beach,Low
11-57-39,0,83.95,7,beach,Low
11-57-40,0,83.93,7,beach,Low
11-57-41,0,83.95,7,beach,Low
11-57-42,0,84.02,7,beach,Low
11-57-43,0,84.12,7,beach,Low
11-57-44,0,84.25,7,beach,Low
11-57-45,0,84.4,7,beach,Low
11-57-46,0,84.57,7,beach,Low
11-57-47,0,84.72,7,beach,Low
11-57-48,0,84.85,7,beach,Low
11-57-49,0,84.93,7,beach,Low
11-57-50,0,84.98,7,beach,Low
11-57-51,0,85.02,7,beach,Low
11-57-52,0,85.03,7,beach,Low
11-57-53,0,85.05,7,beach,Low
11-57-54,0,85.05,7,beach,Low
11-57-55,0,85.05,7,beach,Low
