Time,fms,EDA,individual,simulation
11-46-40,0,12.232,1,room
11-46-41,0,12.207,1,room
11-46-42,0,12.176,1,room
11-46-43,0,12.175,1,room
11-46-44,0,12.188,1,room
11-46-45,0,12.186,1,room
11-46-46,0,12.199,1,room
11-46-47,0,12.209,1,room
11-46-48,0,12.209,1,room
11-46-49,0,12.219,1,room
11-46-50,0,12.196,1,room
11-46-51,0,12.175,1,room
11-46-52,0,12.169,1,room
11-46-53,0,12.157,1,room
11-46-54,0,12.167,1,room
11-46-55,0,12.152,1,room
11-46-56,0,12.148,1,room
11-46-57,0,12.136,1,room
11-46-58,0,12.121,1,room
11-46-59,0,12.113,1,room
11-47-00,0,12.139,1,room
11-47-01,0,12.108,1,room
11-47-02,0,12.108,1,room
11-47-03,0,12.116,1,room
11-47-04,0,12.116,1,room
11-47-05,0,12.135,1,room
11-47-06,0,12.529,1,room
11-47-07,0,12.693,1,room
11-47-08,0,12.554,1,room
11-47-09,0,12.476,1,room
