Time,fms,HR,individual,simulation,CSS
03-56-18,2,127.12,8,walk,High
03-56-19,2,127.03,8,walk,High
03-56-20,2,126.95,8,walk,High
03-56-21,2,126.88,8,walk,High
03-56-22,2,126.82,8,walk,High
03-56-23,2,126.77,8,walk,High
03-56-24,2,126.7,8,walk,High
03-56-25,2,126.63,8,walk,High
03-56-26,2,126.57,8,walk,High
03-56-27,2,126.52,8,walk,High
03-56-28,2,126.45,8,walk,High
03-56-29,2,126.38,8,walk,High
03-56-30,2,126.32,8,walk,High
03-56-31,2,126.27,8,walk,High
03-56-32,2,126.22,8,walk,High
03-56-33,2,126.2,8,walk,High
03-56-34,2,126.18,8,walk,High
03-56-35,2,126.17,8,walk,High
03-56-36,2,126.17,8,walk,High
03-56-37,2,126.17,8,walk,High
03-56-38,2,126.18,8,walk,High
03-56-39,2,126.2,8,walk,High
03-56-40,2,126.22,8,walk,High
03-56-41,2,126.23,8,walk,High
03-56-42,2,126.25,8,walk,High
03-56-43,2,126.27,8,walk,High
03-56-44,2,126.28,8,walk,High
03-56-45,2,126.3,8,walk,High
03-56-46,2,126.33,8,walk,High
03-56-47,2,126.35,8,walk,High
