Time,fms,HR,individual,simulation,CSS
03-54-10,2,119.9,8,walk,High
03-54-11,2,120.45,8,walk,High
03-54-12,2,121.02,8,walk,High
03-54-13,2,121.02,8,walk,High
03-54-14,2,121.02,8,walk,High
03-54-15,2,121.02,8,walk,High
03-54-16,2,121.02,8,walk,High
03-54-17,2,121.03,8,walk,High
03-54-18,2,121.07,8,walk,High
03-54-19,2,121.1,8,walk,High
03-54-20,2,121.12,8,walk,High
03-54-21,2,121.12,8,walk,High
03-54-22,2,121.12,8,walk,High
03-54-23,2,121.13,8,walk,High
03-54-24,2,121.13,8,walk,High
03-54-25,2,121.13,8,walk,High
03-54-26,2,121.15,8,walk,High
03-54-27,2,121.2,8,walk,High
03-54-28,2,121.28,8,walk,High
03-54-29,2,121.33,8,walk,High
03-54-30,2,121.38,8,walk,High
03-54-31,2,121.42,8,walk,High
03-54-32,2,121.4,8,walk,High
03-54-33,2,121.3,8,walk,High
03-54-34,2,121.3,8,walk,High
03-54-35,2,121.27,8,walk,High
03-54-36,2,121.25,8,walk,High
03-54-37,2,121.25,8,walk,High
03-54-38,2,121.27,8,walk,High
03-54-39,2,121.27,8,walk,High
