Time,fms,HR,individual,simulation,CSS
03-52-02,2,78.18,8,walk,High
03-52-03,2,77.58,8,walk,High
03-52-04,2,76.97,8,walk,High
03-52-05,2,76.38,8,walk,High
03-52-06,2,75.8,8,walk,High
03-52-07,2,75.2,8,walk,High
03-52-08,2,74.58,8,walk,High
03-52-09,2,73.97,8,walk,High
03-52-10,2,73.38,8,walk,High
03-52-11,2,72.82,8,walk,High
03-52-12,2,72.27,8,walk,High
03-52-13,2,71.72,8,walk,High
03-52-14,2,71.15,8,walk,High
03-52-15,2,70.57,8,walk,High
03-52-16,2,70.02,8,walk,High
03-52-17,2,70.08,8,walk,High
03-52-18,2,70.18,8,walk,High
03-52-19,2,70.37,8,walk,High
03-52-20,2,70.5,8,walk,High
03-52-21,2,70.63,8,walk,High
03-52-22,2,70.73,8,walk,High
03-52-23,2,70.82,8,walk,High
03-52-24,2,70.97,8,walk,High
03-52-25,2,71.15,8,walk,High
03-52-26,2,71.35,8,walk,High
03-52-27,2,71.57,8,walk,High
03-52-28,2,71.8,8,walk,High
03-52-29,2,72.08,8,walk,High
03-52-30,2,72.32,8,walk,High
03-52-31,2,72.58,8,walk,High
