Time,fms,EDA,individual,simulation,CSS
08-13-38,0,0.478,11,room,Low
08-13-39,0,0.479,11,room,Low
08-13-40,0,0.478,11,room,Low
08-13-41,0,0.478,11,room,Low
08-13-42,0,0.478,11,room,Low
08-13-43,0,0.478,11,room,Low
08-13-44,0,0.478,11,room,Low
08-13-45,0,0.478,11,room,Low
08-13-46,0,0.479,11,room,Low
08-13-47,0,0.476,11,room,Low
08-13-48,0,0.478,11,room,Low
08-13-49,0,0.475,11,room,Low
08-13-50,0,0.482,11,room,Low
08-13-51,0,0.479,11,room,Low
08-13-52,0,0.476,11,room,Low
08-13-53,0,0.479,11,room,Low
08-13-54,0,0.477,11,room,Low
08-13-55,0,0.478,11,room,Low
08-13-56,0,0.478,11,room,Low
08-13-57,0,0.478,11,room,Low
08-13-58,0,0.48,11,room,Low
08-13-59,0,0.478,11,room,Low
08-14-00,0,0.481,11,room,Low
08-14-01,0,0.48,11,room,Low
08-14-02,0,0.48,11,room,Low
08-14-03,0,0.481,11,room,Low
08-14-04,0,0.478,11,room,Low
08-14-05,0,0.481,11,room,Low
08-14-06,0,0.478,11,room,Low
08-14-07,0,0.478,11,room,Low
