Time,fms,EDA,individual,simulation
12-12-23,0,2.284,9,walk
12-12-24,0,2.277,9,walk
12-12-25,0,2.268,9,walk
12-12-26,0,2.255,9,walk
12-12-27,0,2.253,9,walk
12-12-28,0,2.259,9,walk
12-12-29,0,2.260,9,walk
12-12-30,0,2.256,9,walk
12-12-31,0,2.248,9,walk
12-12-32,0,2.245,9,walk
12-12-33,0,2.256,9,walk
12-12-34,0,2.253,9,walk
12-12-35,0,2.254,9,walk
12-12-36,0,2.258,9,walk
12-12-37,0,2.270,9,walk
12-12-38,0,2.316,9,walk
12-12-39,0,2.409,9,walk
12-12-40,0,2.435,9,walk
12-12-41,0,2.407,9,walk
12-12-42,0,2.377,9,walk
12-12-43,0,2.344,9,walk
12-12-44,0,2.311,9,walk
12-12-45,0,2.302,9,walk
12-12-46,0,2.292,9,walk
12-12-47,0,2.286,9,walk
12-12-48,0,2.271,9,walk
12-12-49,0,2.262,9,walk
12-12-50,0,2.259,9,walk
12-12-51,0,2.252,9,walk
12-12-52,0,2.248,9,walk
