Time,fms,EDA,individual,simulation
12-16-39,0,2.026,9,walk
12-16-40,0,2.033,9,walk
12-16-41,0,2.036,9,walk
12-16-42,0,2.034,9,walk
12-16-43,0,2.017,9,walk
12-16-44,0,2.027,9,walk
12-16-45,0,2.029,9,walk
12-16-46,0,2.035,9,walk
12-16-47,0,2.043,9,walk
12-16-48,0,2.047,9,walk
12-16-49,0,2.035,9,walk
12-16-50,0,2.035,9,walk
12-16-51,0,2.032,9,walk
12-16-52,0,2.032,9,walk
12-16-53,0,2.026,9,walk
12-16-54,0,2.024,9,walk
12-16-55,0,2.012,9,walk
12-16-56,0,2.008,9,walk
12-16-57,0,2.002,9,walk
12-16-58,0,2.022,9,walk
12-16-59,0,2.011,9,walk
12-17-00,0,2.044,9,walk
12-17-01,0,2.048,9,walk
12-17-02,0,2.110,9,walk
12-17-03,0,2.156,9,walk
12-17-04,0,2.148,9,walk
12-17-05,0,2.118,9,walk
12-17-06,0,2.091,9,walk
12-17-07,0,2.077,9,walk
12-17-08,0,2.069,9,walk
