Time,fms,HR,individual,simulation
03-55-52,0,67.950,4,room
03-55-53,0,67.820,4,room
03-55-54,0,67.650,4,room
03-55-55,0,67.450,4,room
03-55-56,0,67.200,4,room
03-55-57,0,66.950,4,room
03-55-58,0,66.670,4,room
03-55-59,0,66.370,4,room
03-56-00,0,66.080,4,room
03-56-01,0,65.830,4,room
03-56-02,0,65.570,4,room
03-56-03,0,65.270,4,room
03-56-04,0,64.900,4,room
03-56-05,0,64.530,4,room
03-56-06,0,64.200,4,room
03-56-07,0,63.930,4,room
03-56-08,0,63.680,4,room
03-56-09,0,63.530,4,room
03-56-10,0,63.400,4,room
03-56-11,0,63.350,4,room
03-56-12,0,63.300,4,room
03-56-13,0,63.300,4,room
03-56-14,0,63.350,4,room
03-56-15,0,63.350,4,room
03-56-16,0,63.380,4,room
03-56-17,0,63.380,4,room
03-56-18,0,63.400,4,room
03-56-19,0,63.400,4,room
03-56-20,0,63.400,4,room
03-56-21,0,63.370,4,room
