Time,fms,HR,individual,simulation
03-57-28,0,70.680,4,room
03-57-29,0,70.930,4,room
03-57-30,0,71.180,4,room
03-57-31,0,71.450,4,room
03-57-32,0,71.700,4,room
03-57-33,0,71.830,4,room
03-57-34,0,72.000,4,room
03-57-35,0,72.000,4,room
03-57-36,0,71.920,4,room
03-57-37,0,71.830,4,room
03-57-38,0,72.020,4,room
03-57-39,0,72.150,4,room
03-57-40,0,72.330,4,room
03-57-41,0,72.530,4,room
03-57-42,0,72.700,4,room
03-57-43,0,72.580,4,room
03-57-44,0,72.470,4,room
03-57-45,0,72.420,4,room
03-57-46,0,73.030,4,room
03-57-47,0,73.820,4,room
03-57-48,0,74.550,4,room
03-57-49,0,75.300,4,room
03-57-50,0,76.080,4,room
03-57-51,0,76.930,4,room
03-57-52,0,77.850,4,room
03-57-53,0,78.850,4,room
03-57-54,0,79.870,4,room
03-57-55,0,80.820,4,room
03-57-56,0,81.580,4,room
03-57-57,0,82.380,4,room
