Time,fms,EDA,individual,simulation
04-01-52,0,2.402,2,walk
04-01-53,0,2.394,2,walk
04-01-54,0,2.402,2,walk
04-01-55,0,2.409,2,walk
04-01-56,0,2.410,2,walk
04-01-57,0,2.415,2,walk
04-01-58,0,2.403,2,walk
04-01-59,0,2.403,2,walk
04-02-00,0,2.397,2,walk
04-02-01,0,2.387,2,walk
04-02-02,0,2.382,2,walk
04-02-03,0,2.377,2,walk
04-02-04,0,2.371,2,walk
04-02-05,0,2.366,2,walk
04-02-06,0,2.357,2,walk
04-02-07,0,2.359,2,walk
04-02-08,0,2.350,2,walk
04-02-09,0,2.359,2,walk
04-02-10,0,2.358,2,walk
04-02-11,0,2.349,2,walk
04-02-12,0,2.342,2,walk
04-02-13,0,2.334,2,walk
04-02-14,0,2.349,2,walk
04-02-15,0,2.358,2,walk
04-02-16,0,2.342,2,walk
04-02-17,0,2.327,2,walk
04-02-18,0,2.341,2,walk
04-02-19,0,2.330,2,walk
04-02-20,0,2.312,2,walk
04-02-21,0,2.309,2,walk
