Time,fms,HR,individual,simulation
12-33-37,4,73.330,12,roller
12-33-38,4,73.320,12,roller
12-33-39,4,73.300,12,roller
12-33-40,4,73.330,12,roller
12-33-41,4,73.350,12,roller
12-33-42,4,73.400,12,roller
12-33-43,4,73.480,12,roller
12-33-44,4,73.570,12,roller
12-33-45,4,73.650,12,roller
12-33-46,4,73.720,12,roller
12-33-47,4,73.750,12,roller
12-33-48,4,73.830,12,roller
12-33-49,4,73.920,12,roller
12-33-50,4,73.870,12,roller
12-33-51,4,73.820,12,roller
12-33-52,4,73.770,12,roller
12-33-53,4,73.680,12,roller
12-33-54,4,73.650,12,roller
12-33-55,4,73.630,12,roller
12-33-56,4,73.600,12,roller
12-33-57,4,73.570,12,roller
12-33-58,4,73.500,12,roller
12-33-59,4,73.370,12,roller
12-34-00,4,73.330,12,roller
12-34-01,4,73.330,12,roller
12-34-02,4,73.300,12,roller
12-34-03,4,73.280,12,roller
12-34-04,4,73.250,12,roller
12-34-05,4,73.230,12,roller
12-34-06,4,73.230,12,roller
