Time,fms,EDA,individual,simulation
03-35-02,0,1.631,2,room
03-35-03,0,1.627,2,room
03-35-04,0,1.623,2,room
03-35-05,0,1.622,2,room
03-35-06,0,1.620,2,room
03-35-07,0,1.615,2,room
03-35-08,0,1.611,2,room
03-35-09,0,1.608,2,room
03-35-10,0,1.601,2,room
03-35-11,0,1.602,2,room
03-35-12,0,1.592,2,room
03-35-13,0,1.586,2,room
03-35-14,0,1.585,2,room
03-35-15,0,1.582,2,room
03-35-16,0,1.575,2,room
03-35-17,0,1.577,2,room
03-35-18,0,1.571,2,room
03-35-19,0,1.564,2,room
03-35-20,0,1.562,2,room
03-35-21,0,1.556,2,room
03-35-22,0,1.549,2,room
03-35-23,0,1.551,2,room
03-35-24,0,1.543,2,room
03-35-25,0,1.540,2,room
03-35-26,0,1.535,2,room
03-35-27,0,1.528,2,room
03-35-28,0,1.524,2,room
03-35-29,0,1.525,2,room
03-35-30,0,1.522,2,room
03-35-31,0,1.587,2,room
