Time,fms,EDA,individual,simulation,CSS
12-07-12,1,2.611,13,room,Mid
12-07-13,1,2.608,13,room,Mid
12-07-14,1,2.607,13,room,Mid
12-07-15,1,2.622,13,room,Mid
12-07-16,1,2.63,13,room,Mid
12-07-17,1,2.629,13,room,Mid
12-07-18,1,2.627,13,room,Mid
12-07-19,1,2.581,13,room,Mid
12-07-20,1,2.589,13,room,Mid
12-07-21,1,2.604,13,room,Mid
12-07-22,1,2.592,13,room,Mid
12-07-23,1,2.589,13,room,Mid
12-07-24,1,2.59,13,room,Mid
12-07-25,1,2.555,13,room,Mid
12-07-26,1,2.593,13,room,Mid
12-07-27,1,2.591,13,room,Mid
12-07-28,1,2.603,13,room,Mid
12-07-29,1,2.546,13,room,Mid
12-07-30,1,2.555,13,room,Mid
12-07-31,1,2.565,13,room,Mid
12-07-32,1,2.567,13,room,Mid
12-07-33,1,2.569,13,room,Mid
12-07-34,1,2.57,13,room,Mid
12-07-35,1,2.57,13,room,Mid
12-07-36,1,2.555,13,room,Mid
12-07-37,1,2.541,13,room,Mid
12-07-38,1,2.55,13,room,Mid
12-07-39,1,2.548,13,room,Mid
12-07-40,1,2.561,13,room,Mid
12-07-41,1,2.549,13,room,Mid
