Time,fms,HR,individual,simulation,CSS
11-44-00,0,104.43,1,room,Low
11-44-01,0,104.48,1,room,Low
11-44-02,0,104.53,1,room,Low
11-44-03,0,104.57,1,room,Low
11-44-04,0,104.57,1,room,Low
11-44-05,0,104.62,1,room,Low
11-44-06,0,104.68,1,room,Low
11-44-07,0,104.73,1,room,Low
11-44-08,0,105.62,1,room,Low
11-44-09,0,106.53,1,room,Low
11-44-10,0,107.45,1,room,Low
11-44-11,0,108.33,1,room,Low
11-44-12,0,109.22,1,room,Low
11-44-13,0,110.1,1,room,Low
11-44-14,0,110.98,1,room,Low
11-44-15,0,111.82,1,room,Low
11-44-16,0,111.82,1,room,Low
11-44-17,0,111.82,1,room,Low
11-44-18,0,111.8,1,room,Low
11-44-19,0,111.77,1,room,Low
11-44-20,0,111.75,1,room,Low
11-44-21,0,111.73,1,room,Low
11-44-22,0,111.67,1,room,Low
11-44-23,0,111.6,1,room,Low
11-44-24,0,111.53,1,room,Low
11-44-25,0,111.47,1,room,Low
11-44-26,0,111.38,1,room,Low
11-44-27,0,111.32,1,room,Low
11-44-28,0,111.28,1,room,Low
11-44-29,0,111.23,1,room,Low
