Time,fms,EDA,individual,simulation
12-41-49,0,7.434,1,sea
12-41-50,0,7.436,1,sea
12-41-51,0,7.444,1,sea
12-41-52,0,7.436,1,sea
12-41-53,0,7.440,1,sea
12-41-54,0,7.429,1,sea
12-41-55,0,7.435,1,sea
12-41-56,0,7.430,1,sea
12-41-57,0,7.434,1,sea
12-41-58,0,7.436,1,sea
12-41-59,0,7.428,1,sea
12-42-00,0,7.438,1,sea
12-42-01,0,7.432,1,sea
12-42-02,0,7.436,1,sea
12-42-03,0,7.432,1,sea
12-42-04,0,7.438,1,sea
12-42-05,0,7.442,1,sea
12-42-06,0,7.433,1,sea
12-42-07,0,7.432,1,sea
12-42-08,0,7.429,1,sea
12-42-09,0,7.440,1,sea
12-42-10,0,7.434,1,sea
12-42-11,0,7.432,1,sea
12-42-12,0,7.432,1,sea
12-42-13,0,7.436,1,sea
12-42-14,0,7.448,1,sea
12-42-15,0,7.439,1,sea
12-42-16,0,7.440,1,sea
12-42-17,0,7.434,1,sea
12-42-18,0,7.432,1,sea
