Time,fms,EDA,individual,simulation
12-41-17,0,7.433,1,sea
12-41-18,0,7.461,1,sea
12-41-19,0,7.458,1,sea
12-41-20,0,7.452,1,sea
12-41-21,0,7.453,1,sea
12-41-22,0,7.455,1,sea
12-41-23,0,7.450,1,sea
12-41-24,0,7.446,1,sea
12-41-25,0,7.448,1,sea
12-41-26,0,7.450,1,sea
12-41-27,0,7.443,1,sea
12-41-28,0,7.449,1,sea
12-41-29,0,7.450,1,sea
12-41-30,0,7.443,1,sea
12-41-31,0,7.449,1,sea
12-41-32,0,7.442,1,sea
12-41-33,0,7.445,1,sea
12-41-34,0,7.438,1,sea
12-41-35,0,7.445,1,sea
12-41-36,0,7.440,1,sea
12-41-37,0,7.444,1,sea
12-41-38,0,7.440,1,sea
12-41-39,0,7.441,1,sea
12-41-40,0,7.443,1,sea
12-41-41,0,7.444,1,sea
12-41-42,0,7.448,1,sea
12-41-43,0,7.438,1,sea
12-41-44,0,7.438,1,sea
12-41-45,0,7.438,1,sea
12-41-46,0,7.436,1,sea
