Time,fms,HR,individual,simulation,CSS
04-48-39,1,90.22,8,roller,Mid
04-48-40,1,90.27,8,roller,Mid
04-48-41,1,90.32,8,roller,Mid
04-48-42,1,90.37,8,roller,Mid
04-48-43,1,90.42,8,roller,Mid
04-48-44,1,90.45,8,roller,Mid
04-48-45,1,90.48,8,roller,Mid
04-48-46,1,90.52,8,roller,Mid
04-48-47,1,90.53,8,roller,Mid
04-48-48,1,90.55,8,roller,Mid
04-48-49,1,90.57,8,roller,Mid
04-48-50,1,90.6,8,roller,Mid
04-48-51,1,90.63,8,roller,Mid
04-48-52,1,90.67,8,roller,Mid
04-48-53,1,90.7,8,roller,Mid
04-48-54,1,90.73,8,roller,Mid
04-48-55,1,90.75,8,roller,Mid
04-48-56,1,90.77,8,roller,Mid
04-48-57,1,90.77,8,roller,Mid
04-48-58,1,90.77,8,roller,Mid
04-48-59,1,90.77,8,roller,Mid
04-49-00,1,90.77,8,roller,Mid
04-49-01,1,90.78,8,roller,Mid
04-49-02,1,90.8,8,roller,Mid
04-49-03,1,90.82,8,roller,Mid
04-49-04,1,90.83,8,roller,Mid
04-49-05,1,90.85,8,roller,Mid
04-49-06,1,90.87,8,roller,Mid
04-49-07,1,90.87,8,roller,Mid
04-49-08,1,90.87,8,roller,Mid
