Time,fms,HR,individual,simulation,CSS
04-53-27,2,88.97,8,roller,High
04-53-28,2,88.97,8,roller,High
04-53-29,2,88.97,8,roller,High
04-53-30,2,88.98,8,roller,High
04-53-31,2,89.0,8,roller,High
04-53-32,2,89.02,8,roller,High
04-53-33,2,89.03,8,roller,High
04-53-34,2,89.05,8,roller,High
04-53-35,2,89.05,8,roller,High
04-53-36,2,89.05,8,roller,High
04-53-37,2,89.05,8,roller,High
04-53-38,2,89.03,8,roller,High
04-53-39,2,89.0,8,roller,High
04-53-40,2,88.97,8,roller,High
04-53-41,2,88.93,8,roller,High
04-53-42,2,88.9,8,roller,High
04-53-43,2,88.88,8,roller,High
04-53-44,2,88.88,8,roller,High
04-53-45,2,88.88,8,roller,High
04-53-46,2,88.88,8,roller,High
04-53-47,2,88.9,8,roller,High
04-53-48,2,88.92,8,roller,High
04-53-49,2,88.92,8,roller,High
04-53-50,2,88.93,8,roller,High
04-53-51,2,88.95,8,roller,High
04-53-52,2,88.98,8,roller,High
04-53-53,2,89.0,8,roller,High
04-53-54,2,89.03,8,roller,High
04-53-55,2,89.07,8,roller,High
04-53-56,2,89.1,8,roller,High
