Time,fms,HR,individual,simulation,CSS
04-47-03,1,94.75,8,roller,Mid
04-47-04,1,94.75,8,roller,Mid
04-47-05,1,94.77,8,roller,Mid
04-47-06,1,94.8,8,roller,Mid
04-47-07,1,94.85,8,roller,Mid
04-47-08,1,94.9,8,roller,Mid
04-47-09,1,94.95,8,roller,Mid
04-47-10,1,95.0,8,roller,Mid
04-47-11,1,95.05,8,roller,Mid
04-47-12,1,95.12,8,roller,Mid
04-47-13,1,95.17,8,roller,Mid
04-47-14,1,95.2,8,roller,Mid
04-47-15,1,95.23,8,roller,Mid
04-47-16,1,95.25,8,roller,Mid
04-47-17,1,95.27,8,roller,Mid
04-47-18,1,95.28,8,roller,Mid
04-47-19,1,95.32,8,roller,Mid
04-47-20,1,95.35,8,roller,Mid
04-47-21,1,95.38,8,roller,Mid
04-47-22,1,95.4,8,roller,Mid
04-47-23,1,95.43,8,roller,Mid
04-47-24,1,95.47,8,roller,Mid
04-47-25,1,95.5,8,roller,Mid
04-47-26,1,95.53,8,roller,Mid
04-47-27,1,95.55,8,roller,Mid
04-47-28,1,95.57,8,roller,Mid
04-47-29,1,95.58,8,roller,Mid
04-47-30,1,95.58,8,roller,Mid
04-47-31,1,95.55,8,roller,Mid
04-47-32,1,95.5,8,roller,Mid
