Time,fms,EDA,individual,simulation
07-45-10,5.000,0.619,11,roller
07-45-11,5.000,0.693,11,roller
07-45-12,5.000,0.639,11,roller
07-45-13,5.000,0.628,11,roller
07-45-14,5.000,0.621,11,roller
07-45-15,5.000,0.618,11,roller
07-45-16,5.000,0.613,11,roller
07-45-17,5.000,0.607,11,roller
07-45-18,5.000,0.609,11,roller
07-45-19,5.000,0.603,11,roller
07-45-20,5.000,0.602,11,roller
07-45-21,5.000,0.613,11,roller
07-45-22,5.000,0.631,11,roller
07-45-23,5.000,0.628,11,roller
07-45-24,5.000,0.614,11,roller
07-45-25,5.000,0.611,11,roller
07-45-26,5.000,0.609,11,roller
07-45-27,5.000,0.606,11,roller
07-45-28,5.000,0.599,11,roller
07-45-29,5.000,0.599,11,roller
07-45-30,5.000,0.593,11,roller
07-45-31,5.000,0.593,11,roller
07-45-32,5.000,0.589,11,roller
07-45-33,5.000,0.592,11,roller
07-45-34,5.000,0.586,11,roller
07-45-35,5.000,0.587,11,roller
07-45-36,5.000,0.583,11,roller
07-45-37,5.000,0.584,11,roller
07-45-38,5.000,0.578,11,roller
07-45-39,5.000,0.591,11,roller
