Time,fms,EDA,individual,simulation
11-58-25,3,3.637,13,roller
11-58-26,3,3.637,13,roller
11-58-27,3,3.640,13,roller
11-58-28,3,3.680,13,roller
11-58-29,3,3.721,13,roller
11-58-30,3,3.757,13,roller
11-58-31,3,4.118,13,roller
11-58-32,3,4.036,13,roller
11-58-33,3,3.831,13,roller
11-58-34,3,3.765,13,roller
11-58-35,3,3.714,13,roller
11-58-36,3,3.695,13,roller
11-58-37,3,3.692,13,roller
11-58-38,3,3.690,13,roller
11-58-39,3,3.681,13,roller
11-58-40,3,3.678,13,roller
11-58-41,3,3.681,13,roller
11-58-42,3,3.695,13,roller
11-58-43,3,3.790,13,roller
11-58-44,3,3.846,13,roller
11-58-45,3,3.778,13,roller
11-58-46,3,3.781,13,roller
11-58-47,3,3.884,13,roller
11-58-48,3,4.266,13,roller
11-58-49,3,4.096,13,roller
11-58-50,3,3.979,13,roller
11-58-51,3,3.870,13,roller
11-58-52,3,3.779,13,roller
11-58-53,3,3.767,13,roller
11-58-54,3,3.831,13,roller
