Time,fms,EDA,individual,simulation,CSS
11-49-52,0,11.62,1,room,Low
11-49-53,0,11.636,1,room,Low
11-49-54,0,11.638,1,room,Low
11-49-55,0,11.704,1,room,Low
11-49-56,0,11.821,1,room,Low
11-49-57,0,11.871,1,room,Low
11-49-58,0,11.839,1,room,Low
11-49-59,0,11.803,1,room,Low
11-50-00,0,11.803,1,room,Low
11-50-01,0,11.786,1,room,Low
11-50-02,0,11.785,1,room,Low
11-50-03,0,11.773,1,room,Low
11-50-04,0,11.752,1,room,Low
11-50-05,0,11.737,1,room,Low
11-50-06,0,11.724,1,room,Low
11-50-07,0,11.894,1,room,Low
11-50-08,0,13.203,1,room,Low
11-50-09,0,14.385,1,room,Low
11-50-10,0,14.585,1,room,Low
11-50-11,0,14.143,1,room,Low
11-50-12,0,14.285,1,room,Low
11-50-13,0,14.999,1,room,Low
11-50-14,0,14.523,1,room,Low
11-50-15,0,14.031,1,room,Low
11-50-16,0,13.694,1,room,Low
11-50-17,0,13.524,1,room,Low
11-50-18,0,13.489,1,room,Low
11-50-19,0,13.514,1,room,Low
11-50-20,0,13.482,1,room,Low
11-50-21,0,13.336,1,room,Low
