Time,fms,EDA,individual,simulation
11-56-38,0,7.148,12,beach
11-56-39,0,7.101,12,beach
11-56-40,0,7.603,12,beach
11-56-41,0,7.827,12,beach
11-56-42,0,8.343,12,beach
11-56-43,0,8.180,12,beach
11-56-44,0,7.634,12,beach
11-56-45,0,7.449,12,beach
11-56-46,0,7.509,12,beach
11-56-47,0,7.637,12,beach
11-56-48,0,7.762,12,beach
11-56-49,0,7.577,12,beach
11-56-50,0,7.790,12,beach
11-56-51,0,8.322,12,beach
11-56-52,0,8.196,12,beach
11-56-53,0,7.940,12,beach
11-56-54,0,7.584,12,beach
11-56-55,0,7.319,12,beach
11-56-56,0,7.209,12,beach
11-56-57,0,7.197,12,beach
11-56-58,0,7.503,12,beach
11-56-59,0,7.654,12,beach
11-57-00,0,7.446,12,beach
11-57-01,0,7.272,12,beach
11-57-02,0,7.171,12,beach
11-57-03,0,7.087,12,beach
11-57-04,0,7.770,12,beach
11-57-05,0,8.104,12,beach
11-57-06,0,7.772,12,beach
11-57-07,0,7.560,12,beach
