Time,fms,EDA,individual,simulation
12-16-38,1,10.297,1,roller
12-16-39,1,10.293,1,roller
12-16-40,1,10.290,1,roller
12-16-41,1,10.291,1,roller
12-16-42,1,10.286,1,roller
12-16-43,1,10.289,1,roller
12-16-44,1,10.287,1,roller
12-16-45,1,10.282,1,roller
12-16-46,1,10.292,1,roller
12-16-47,1,10.284,1,roller
12-16-48,1,10.275,1,roller
12-16-49,1,10.270,1,roller
12-16-50,1,10.273,1,roller
12-16-51,1,10.279,1,roller
12-16-52,1,10.276,1,roller
12-16-53,1,10.272,1,roller
12-16-54,1,10.272,1,roller
12-16-55,1,10.252,1,roller
12-16-56,1,10.263,1,roller
12-16-57,1,10.258,1,roller
12-16-58,1,10.255,1,roller
12-16-59,1,10.254,1,roller
12-17-00,1,10.263,1,roller
12-17-01,1,10.267,1,roller
12-17-02,1,10.254,1,roller
12-17-03,1,10.255,1,roller
12-17-04,1,10.255,1,roller
12-17-05,1,10.238,1,roller
12-17-06,1,10.248,1,roller
12-17-07,1,10.247,1,roller
