Time,fms,EDA,individual,simulation
12-16-06,0,10.371,1,roller
12-16-07,0,10.375,1,roller
12-16-08,0,10.371,1,roller
12-16-09,0,10.371,1,roller
12-16-10,0,10.360,1,roller
12-16-11,0,10.351,1,roller
12-16-12,0,10.355,1,roller
12-16-13,0,10.343,1,roller
12-16-14,0,10.339,1,roller
12-16-15,0,10.347,1,roller
12-16-16,0,10.348,1,roller
12-16-17,0,10.344,1,roller
12-16-18,0,10.340,1,roller
12-16-19,0,10.335,1,roller
12-16-20,0,10.330,1,roller
12-16-21,0,10.324,1,roller
12-16-22,0,10.321,1,roller
12-16-23,0,10.322,1,roller
12-16-24,0,10.318,1,roller
12-16-25,0,10.311,1,roller
12-16-26,0,10.309,1,roller
12-16-27,0,10.312,1,roller
12-16-28,0,10.306,1,roller
12-16-29,0,10.315,1,roller
12-16-30,0,10.313,1,roller
12-16-31,0,10.317,1,roller
12-16-32,0,10.306,1,roller
12-16-33,0,10.300,1,roller
12-16-34,0,10.303,1,roller
12-16-35,0,10.288,1,roller
