Time,fms,EDA,individual,simulation,CSS
04-27-05,0,3.908,14,room,Low
04-27-06,0,3.793,14,room,Low
04-27-07,0,3.703,14,room,Low
04-27-08,0,3.651,14,room,Low
04-27-09,0,3.608,14,room,Low
04-27-10,0,3.57,14,room,Low
04-27-11,0,3.512,14,room,Low
04-27-12,0,3.497,14,room,Low
04-27-13,0,3.513,14,room,Low
04-27-14,0,3.811,14,room,Low
04-27-15,0,4.055,14,room,Low
04-27-16,0,3.954,14,room,Low
04-27-17,0,3.825,14,room,Low
04-27-18,0,3.742,14,room,Low
04-27-19,0,3.693,14,room,Low
04-27-20,0,3.652,14,room,Low
04-27-21,0,3.616,14,room,Low
04-27-22,0,3.593,14,room,Low
04-27-23,0,3.549,14,room,Low
04-27-24,0,3.5,14,room,Low
04-27-25,0,3.473,14,room,Low
04-27-26,0,3.445,14,room,Low
04-27-27,0,3.43,14,room,Low
04-27-28,0,3.418,14,room,Low
04-27-29,0,3.38,14,room,Low
04-27-30,0,3.373,14,room,Low
04-27-31,0,3.181,14,room,Low
04-27-32,0,3.122,14,room,Low
04-27-33,0,3.156,14,room,Low
04-27-34,0,3.162,14,room,Low
