Time,fms,EDA,individual,simulation,CSS
04-29-13,1,2.004,2,roller,Mid
04-29-14,1,2.037,2,roller,Mid
04-29-15,1,2.055,2,roller,Mid
04-29-16,1,2.061,2,roller,Mid
04-29-17,1,2.026,2,roller,Mid
04-29-18,1,2.012,2,roller,Mid
04-29-19,1,2.009,2,roller,Mid
04-29-20,1,2.003,2,roller,Mid
04-29-21,1,1.996,2,roller,Mid
04-29-22,1,1.99,2,roller,Mid
04-29-23,1,1.984,2,roller,Mid
04-29-24,1,1.981,2,roller,Mid
04-29-25,1,1.978,2,roller,Mid
04-29-26,1,1.967,2,roller,Mid
04-29-27,1,1.956,2,roller,Mid
04-29-28,1,1.958,2,roller,Mid
04-29-29,1,1.953,2,roller,Mid
04-29-30,1,1.95,2,roller,Mid
04-29-31,1,1.943,2,roller,Mid
04-29-32,1,1.939,2,roller,Mid
04-29-33,1,1.937,2,roller,Mid
04-29-34,1,1.931,2,roller,Mid
04-29-35,1,1.913,2,roller,Mid
04-29-36,1,1.898,2,roller,Mid
04-29-37,1,1.949,2,roller,Mid
04-29-38,1,1.961,2,roller,Mid
04-29-39,1,1.952,2,roller,Mid
04-29-40,1,1.939,2,roller,Mid
04-29-41,1,1.925,2,roller,Mid
04-29-42,1,1.917,2,roller,Mid
